年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜
200202,13,1018.6,1020.7,3,1,0.5,1.8,5.1,-1.2,76,43,2.7,5.9,北,10.4,北北西,5.4,1,10,曇時々晴一時雪,晴後曇
200202,14,1023.6,1025.7,4,2,1,0.3,3.8,-2,85,54,1.5,4.6,北北西,7.3,北北東,3.3,1,7,曇一時晴後雪、みぞれを伴う,曇時々雪、あられを伴う
200202,15,1025.3,1027.4,7,2,1,1.4,5.1,-0.8,80,44,1.9,5,北,9,北,2.7,5,13,雪一時みぞれ後曇、あられを伴う,晴
200202,16,1023.2,1025.3,--,--,--,2.9,8.8,-2.7,67,35,2.2,3.4,南,5.7,南,9.2,--,8,晴後一時薄曇,曇
200202,17,1013.7,1015.8,0,0,0,5.6,10.3,2.5,70,48,2.7,5,南,9.2,南南西,--,--,5,曇,曇一時晴後雨、雷を伴う
200202,18,1012,1014.1,19.5,6,4.5,3.1,6.6,0.3,80,53,3.7,8.1,北北西,14.9,西北西,0.2,2,3,雪一時雨、雷・あられを伴う,雪時々曇、雷・あられを伴う
200202,19,1018.7,1020.8,12,2,1,1.7,3.8,0,79,55,3.3,7.4,北西,17.4,北北西,0.4,3,6,雪後一時みぞれ、雷・あられを伴う,みぞれ一時雪後曇、あられを伴う
200202,20,1025.3,1027.4,0.5,1,0.5,4.5,9.6,0.7,76,44,2.2,4.3,西南西,7.5,西南西,6.1,0,5,曇時々晴、霧を伴う,曇後晴
200202,21,1023.7,1025.8,0,0,0,7.6,15,1.3,66,33,2.2,4.3,南南西,7.6,東南東,7,--,--,晴後曇,曇後雨
200202,22,1019.5,1021.6,3,1,0.5,7.5,10.8,6.1,83,57,2,4.4,西北西,8.4,北西,0.5,--,--,雨後曇一時晴,曇時々雨一時晴
200202,23,1018.7,1020.8,1,1,0.5,6.5,11.4,2.3,67,26,2.3,4.9,北,9.6,北北西,8.8,--,--,晴一時霧,薄曇後一時晴
200202,24,1020.8,1022.9,--,--,--,4.8,10.9,0.1,65,36,3.1,7,北北西,14.7,北西,9.8,--,--,晴,晴
200202,25,1022,1024.1,--,--,--,4,11.2,-1.4,70,30,2,5.4,北北西,9.9,北西,9.7,--,--,晴一時薄曇,晴後曇
200202,26,1018.5,1020.6,0,0,0,7.7,14.6,3,67,37,2.4,4.7,南,8.1,西南西,3.3,--,--,曇一時晴,曇一時雨後晴
200202,27,1017,1019,0,0,0,8.2,13.1,2.9,70,48,2.3,4.9,東南東,7.5,南東,1.1,--,--,曇,雨時々曇
200202,28,1015.3,1017.4,9,4,1,8.5,10,7,88,77,1.4,2.8,南南西,4.2,北北西,--,--,--,曇一時雨,曇一時雨
200203,1,1019.2,1021.3,--,--,--,10.2,14.6,6.3,76,51,2.8,6.8,北北西,11.5,北北西,7.1,--,--,晴一時曇,晴、霧を伴う
200203,2,1020.1,1022.2,0,0,0,6,12.7,2.4,78,50,4,8.7,北,15.7,北北東,3.3,--,--,晴後曇一時雨、霧を伴う,曇時々晴
200203,3,1022.4,1024.5,--,--,--,3.8,7.7,0.5,55,30,4.6,7.3,北,12.9,北西,10.3,--,--,晴,晴
200203,4,1022.1,1024.2,--,--,--,5,12.5,-1.6,59,25,2.3,5.2,北,8.7,北北西,9.6,--,--,晴,曇一時晴
200203,5,1013.2,1015.3,20,7.5,2.5,7.1,11.8,2.9,70,39,1.8,4.2,東南東,7.6,東南東,--,--,--,曇後雨,大雨
200203,6,1002.1,1004.1,18.5,4,1,8.5,10.7,5.9,79,56,3.3,9.5,西,21.4,西南西,0.2,--,--,雨時々曇,雨時々曇、あられを伴う
200203,7,1011.1,1013.2,8,3,1.5,4.8,7.5,2.7,73,50,3.9,8.7,西南西,17.8,西,1.1,0,--,雨時々曇一時みぞれ、あられを伴う,曇時々みぞれ一時雪
200203,8,1024,1026.1,2.5,1,1,3.6,8.9,0.4,72,32,2.3,6,北北西,10.4,西北西,5.1,0,0,曇時々みぞれ後晴,晴
200203,9,1023.6,1025.7,--,--,--,6.9,15.8,-0.7,54,10,2.9,4.9,南,8.6,南南西,11.1,--,--,快晴,晴後一時曇
200203,10,1015.2,1017.3,10,4,1.5,8.8,16.6,2.5,69,40,2.6,5,西,8.8,西,3.8,--,--,晴後雨一時曇,雨後曇
200203,11,1015.5,1017.6,--,--,--,8.2,13,3.4,62,23,2.2,5.6,南南西,9.9,南南西,8.6,--,--,晴一時霧,晴
200203,12,1016.3,1018.4,--,--,--,8.4,15.6,2.5,66,37,3.4,6.5,西北西,11.2,北西,7.5,--,--,晴,晴
200203,13,1021.9,1024,--,--,--,7.4,13.9,2,59,21,2.9,6,北北西,11.1,北北西,11,--,--,快晴,晴
200203,14,1013.5,1015.5,0.5,1,0.5,11.6,20.1,2.6,48,22,4.1 ),6.1,南東,10.6,南南東,6.5,--,--,薄曇,曇時々雨
200203,15,1002.3,1004.3,9.5,3.5,2,12.4,14.9,9.6,78,66,3.4,9.5,北西,20.9,北北西,--,--,--,曇時々雨,曇一時雨、雷を伴う
200203,16,1013.4,1015.5,0,0,0,10,14.6,6.3,66,44,1.9,4.1,南南西,5.9,南,8,--,--,晴,晴後薄曇
200203,17,1014.5,1016.5,--,--,--,11.3,18.6,5.2,55,23,3.1,6.5,西南西,12.1,西南西,4.4,--,--,薄曇,薄曇時々晴
200203,18,1014.1,1016.1,1,1,0.5,8.9,16.3,4.3,59,20,3.5,9.1,西,21.3,西南西,2.1,0,--,曇一時晴後時々雨,晴一時雨、あられを伴う
200203,19,1014.5,1016.5,0.5,0.5,0.5,10.3,17.1,2.7,54,19,3.6,7.5,南南西,14.7,北西,8.6,--,--,晴一時曇,曇一時雨
200203,20,1017.2,1019.3,0,0,0,11.2,17.5,5.5,49,17,2.3,4.6,南,8.2,北北西,10.4,--,--,快晴,快晴
200203,21,1007.1,1009.1,6.5,3.5,2.5,13.5,19.6,7.1,58,31,5.2,11.1,南,20.2,西北西,2.5,--,--,曇後時々雨,曇
200203,22,1006.1,1008.1,2,1.5,1.5,9.2,11,6.8,75,55,2.2,4.4,北西,8.4,北西,--,--,--,雨時々曇,曇後時々雨
200203,23,1008.2,1010.2,10,4.5,2,6.2,9.5,2.9,72,41,3.4,8.9,西,18.7,南西,2.2,0,--,雨時々曇一時みぞれ、あられを伴う,曇時々雨一時みぞれ、あられを伴う
200203,24,1015.3,1017.4,6.5,1.5,1,4.6,9,2.1,79,50,2.4,7.7,西北西,18.1,北西,1.2,0,--,雨時々曇、あられを伴う,雨一時みぞれ後晴、あられを伴う
200203,25,1020.4,1022.5,--,--,--,5.8,12.3,0.4,70,37,1.9,5.2,北,8.3,北,9.5,0,--,薄曇後晴、霧を伴う,晴
200203,26,1014.6,1016.7,1,2.5,1,12.3,19.5,2.5,58,34,3.4,7.1,南南東,11.7,南,6.9,--,--,晴後曇,雨
200203,27,1008.5,1010.6,43.5,6.5,1.5,9.7,12.7,5.8,77,53,4.2,9.4,北,19.1,北,--,--,--,雨後時々曇,曇後晴
200203,28,1018.7,1020.8,--,--,--,7.2,12.7,1,63,35,2.4,4.8,北,8.6,北北西,11.3,--,--,快晴,晴後一時曇
200203,29,1010,1012,30,8,2,12.6,21,6.9,69,34,3.9,9.3,南南東,15,南東,1.4,--,--,曇後雨,雨時々曇
200203,30,1009.1,1011.1,0,0,0,11.5,15.1,7.6,77,57,3.7,7.1,北北西,12.3,北北西,4.1,--,--,曇後晴,晴後薄曇、霧を伴う
200203,31,1009.4,1011.5,0,0,0,11.2,18.4,5,71,37,3.3,7.1,西南西,15.9,南西,4.5,--,--,曇時々晴、霧を伴う,曇一時雨後晴
200204,1,1014,1016,--,--,--,14.6,22.3,7.8,57,23,2.1,4.8,南,9.2,南南西,9.3,--,--,晴,快晴
200204,2,1010.6,1012.6,--,--,--,15.6,23.5,8.4,54,24,2.3,4.4,南,7.7,南南西,10,--,--,快晴,晴
200204,3,1006.2,1008.2,0.5,0.5,0.5,13.4,21.7,9.4,66,38,3.9,7.5,西南西,15.8,北北西,7,--,--,晴後曇一時雨,雨時々曇後一時晴
200204,4,1014.3,1016.3,0,0,0,11.5,15,8.9,58,35,4.9,8,北北西,16.6,北北西,10.8,--,--,晴,快晴
200204,5,1018.5,1020.5,--,--,--,10.4,14.7,6.6,59,37,4.5,8.2,北北西,15.9,北西,11.5,--,--,快晴,晴後薄曇
200204,6,1014,1016,20,7.5,1.5,12.7,21,4.8,64,16,3.8,7.3,南南東,14.3,南東,4,--,--,晴後曇一時雨,大雨
200204,7,1008.8,1010.8,25.5,9,2,15.8,20.5,12,73,56,4.2,6.1,東南東,10.1,東南東,2.4,--,--,曇一時雨,晴後一時曇
200204,8,1007.1,1009.1,0,0,0,16.1,21,12.3,78,59,3.1,5.6,北北西,9.9,北北西,5.3,--,--,晴後一時曇,曇時々雨
200204,9,1010.2,1012.2,1,0.5,0.5,12.5,16.4,10.1,68,45,2.5,5.9,西北西,9.9,西北西,0.5,--,--,曇一時雨,晴後一時薄曇
200204,10,1016,1018,--,--,--,10.9,16.3,6.8,55,15,1.8,5.4,西南西,9.7,西南西,3.5,--,--,曇一時晴,曇一時晴
200204,11,1016.7,1018.7,2,2.5,0.5,11.8,18.4,7.3,57,19,2.1,5.6,北北西,9.3,北,6.6,--,--,薄曇一時晴,雨
200204,12,1013,1015.1,5.5,2.5,1,10.1,14.8,6.1,67,26,3,5.4,北北西,9.9,北北東,4.4,--,--,曇一時雨後晴,晴後一時曇
200204,13,1012.5,1014.5,0.5,0.5,0.5,9.8,15.6,4,69,48,2.7,5.3,西,9.4,西南西,1.1,--,--,曇一時雨、雷を伴う,晴時々曇
200204,14,1015.4,1017.4,--,--,--,16.3,25.9,6.9,48,12,2.9,4.7,南南西,10.1,南南西,10.2,--,--,晴一時薄曇,薄曇
200204,15,1016.7,1018.7,0,0,0,20.8,27.2,12.7,39,18,5.4,9.9,南,17.3,南,3.8,--,--,曇時々晴,曇時々雨
200204,16,1012.5,1014.5,3.5,1.5,1,20.1,23.9,17.5,60,38,5.6,8.3,南,15.8,南,1.1,--,--,雨後曇,曇時々雨
200204,17,1009.4,1011.4,21.5,5.5,3,14.1,20,8.6,80,63,2.9,6.4,西南西,12.5,南西,--,--,--,雨後一時曇,晴後一時雨
200204,18,1016.1,1018.2,0.5,0.5,0.5,11.1,15.4,7.6,64,34,2.5,5.3,西北西,9.2,北北西,2.7,--,--,曇時々晴,曇時々晴
200204,19,1021.4,1023.4,--,--,--,11.5,17.9,5.3,62,36,2.6,6.7,北北西,11.9,北北西,8.5,--,--,晴一時薄曇,薄曇
200204,20,1017.6,1019.6,--,--,--,17.6,23.4,9.8,58,38,4.3,9.3,南,15.4,南南東,9.2,--,--,晴後薄曇,曇後一時雨
200204,21,1012.3,1014.3,30.5,4,1,15.9,18.9,13.8,81,54,2.4,6.3,南南東,11.9,南南東,--,--,--,雨,曇一時雨後時々晴、霧を伴う
200204,22,1015.2,1017.2,--,--,--,18.3,25,12.5,71,41,2.5,6.3,北,11.2,北,10.1,--,--,晴一時霧,薄曇
200204,23,1016.1,1018.1,--,--,--,20.6,25.1,15.6,52,38,4.7,8.3,南南東,14.7,南,6.3,--,--,晴後曇,曇
200204,24,1010.9,1012.9,6.5,3.5,1.5,18.6,22.2,13.4,64,47,5,7.5,東南東,11.5,北西,0.8,--,--,雨後曇,曇時々雨
200204,25,1016.5,1018.5,0.5,1.5,0.5,12.8,15.4,10.2,62,45,5.9,9.4,北,16.2,北,6.5,--,--,曇時々晴,薄曇後晴
200204,26,1020.6,1022.6,--,--,--,11.9,17.3,6.7,61,42,3.7,8.3,北北西,14.6,北西,10.6,--,--,晴後薄曇,薄曇後晴
200204,27,1021.8,1023.8,--,--,--,12.7,18.7,6.4,66,43,2.3,5.2,北北西,9.5,北,8.5,--,--,薄曇,曇一時晴
200204,28,1020.2,1022.3,--,--,--,15.2,21.4,10.2,66,44,2.2,5.9,北西,10.4,北西,6.6,--,--,曇後晴,快晴
200204,29,1017.5,1019.5,0,0,0,18.1,24.5,10.2,59,38,3.8,7.1,南南東,11.1,南東,8.6,--,--,晴後一時曇,雨時々曇
200204,30,1011.9,1013.9,35,8.5,2,17.1,18.5,16.1,78,60,3.8,6.8,南南東,10.7,南東,--,--,--,雨一時曇,大雨
200205,1,1012.5,1014.5,11,2.5,1,15.2,19.2,10.8,81,52,2.7,6.3,北北西,11,北北西,0.4,--,--,曇一時雨,晴後曇
200205,2,1019,1021,--,--,--,17,22,10.3,67,47,2.4,5.6,南南東,9.3,南東,9.9,--,--,晴一時曇,晴
200205,3,1018.7,1020.7,0,0,0,21,25.9,14.8,47,26,6.5,10.8,南南東,16.2,東南東,9.3,--,--,薄曇一時晴,曇後雨
200205,4,1016.3,1018.3,21,6,1.5,17.9,19.2,16.8,81,63,4,6.8,南南東,11.5,南南東,--,--,--,雨時々曇,曇時々雨
200205,5,1016.3,1018.3,0.5,0.5,0.5,16.6,20.1,12.7,79,64,3.6,6.6,北北西,11.7,北,2.3,--,--,曇一時雨,薄曇
200205,6,1017.1,1019.1,--,--,--,15.1,19.7,10.7,54,35,3.2,6,北北西,12,北北西,8.5,--,--,晴後一時曇,曇後雨
200205,7,1012,1014,30.5,5.5,2,15.4,17.4,13.5,86,65,2.4,5.1,北北西,7.6,北西,--,--,--,雨,雨後時々曇
200205,8,1012.2,1014.2,7.5,2.5,1.5,16.5,18.8,13.6,87,81,3.1,6.1,西南西,10,西,--,--,--,雨時々曇,霧雨一時曇
200205,9,1015.7,1017.7,0.5,0.5,0.5,14.8,17.1,12.8,83,72,2.5,4.4,北北西,7.3,北北西,--,--,--,曇,曇後一時雨
200205,10,1011.2,1013.2,26.5,9.5,3.5,17.3,21.5,14.7,86,70,1.8,3.9,北,6.3,北北西,--,--,--,雨時々曇,雨、霧を伴う
200205,11,1010.2,1012.2,4,1.5,1,15.7,18.3,14.3,89,84,2.3,4.2,北北西,6.5,北北西,--,--,--,曇時々雨,曇一時雨
200205,12,1016.8,1018.8,0,0,0,15.2,18.4,11.6,76,62,3,6.1,北北西,9.9,北西,0.3,--,--,曇,晴後一時霧
200205,13,1016.4,1018.4,--,--,--,16,22.1,10.6,72,33,2.6 ),5.8,北北西,10.6,北北西,9.1,--,--,晴一時曇、霧を伴う,晴時々薄曇
200205,14,1015,1017,--,--,--,17.1,22.5,11.3,68,43,2.4,6.4,北北西,10.8,北北西,11.5,--,--,薄曇,薄曇
200205,15,1010.8,1012.8,--,--,--,18,22,13.3,70,50,1.5,3.5,北,5.4,北,0.4,--,--,曇,曇
200205,16,1008.5,1010.5,2.5,2,0.5,18.2,21.5,16.4,79,63,1.7,4.2,南,8.5,南,--,--,--,曇後雨,雨時々曇
200205,17,1007,1009,17,4.5,1,17.2,20.6,15.2,81,58,2.5,5.8,南東,10,南南東,--,--,--,雨一時曇,雨一時曇
200205,18,1006.4,1008.4,8,2.5,0.5,15,18.2,11.9,84,64,2,4.3,北北西,7.2,北北西,1.8,--,--,雨後曇,曇後一時雨
200205,19,1004.1,1006.1,0,0,0,14.3,17.3,11.6,81,67,2.2,4.7,北,7.7,北西,0.3,--,--,曇時々雨,晴後一時霧
200205,20,1004.4,1006.4,0,0,0,14,17.8,9.9,80,62,2.1,4.4,北西,8.6,西南西,1,--,--,曇後時々雨、霧を伴う,曇後時々雨
200205,21,1006.5,1008.5,0,0,0,17.6,22.7,13.7,70,44,2,4.5,西南西,8.1,西,9.5,--,--,晴,晴
200205,22,1006.7,1008.7,--,--,--,19.7,25.9,14.1,60,32,2.4,5.2,西北西,8,西北西,0.8,--,--,曇,曇後一時晴
200205,23,1003.4,1005.4,--,--,--,20,25.8,15.8,61,38,2.8,7.1,北,11.9,北,11.4,--,--,晴一時曇,晴後曇一時雨
200205,24,1003.7,1005.6,0,0,0,18.6,24.3,14.5,63,32,2.2,4.9,北,9.6,北北東,9,--,--,晴一時曇,晴
200205,25,1005.3,1007.2,--,--,--,18.1,24.3,12.7,55,22,2.9,6,北北西,10,北北西,13.3,--,--,快晴,晴
200205,26,1006.5,1008.4,1.5,1,0.5,17.7,24.7,11.1,59,25,2.8,7.2,北西,14.8,北西,8.8,--,--,晴後時々曇一時雨、雷を伴う,曇時々雨後一時晴、雷を伴う
200205,27,1008.7,1010.6,0,0,0,17.9,23.2,14.8,68,45,3.5,7.6,北北西,12.3,西南西,10.2,--,--,晴一時曇,晴
200205,28,1011.5,1013.5,--,--,--,18.1,23.4,12.8,60,32,2.4,5.8,北,9.6,北北東,12.3,--,--,晴,曇一時晴
200205,29,1011.2,1013.2,--,--,--,19.8,25.7,13.5,53,31,2.6,5.3,西南西,9.2,西南西,6.8,--,--,晴一時曇,晴後曇
200205,30,1007.9,1009.8,--,--,--,22.7,28.6,16.1,53,36,3.7,7.2,南南西,12,南西,3.5,--,--,曇,曇
200205,31,1002.9,1004.9,1,1,0.5,22.3,26.9,17.7,56,44,2.9,5.6,北,9.5,南,6.2,--,--,晴一時曇,曇一時雨
200206,1,1002.1,1004,0,0,0,22.6,30.2,17.3,64,19,2.9,6.2,西,10.6,西,10.4,--,--,晴,晴時々曇
200206,2,1007.3,1009.3,--,--,--,20.5,25.3,14.9,59,33,2.9,6.8,北西,11.1,北北西,12.1,--,--,晴,晴後一時曇
200206,3,1008.5,1010.4,--,--,--,20.3,27.4,13.5,50,24,2.8,5.8,北北西,10.3,北北西,11,--,--,晴一時薄曇,晴
200206,4,1008.1,1010.1,--,--,--,21.9,29.7,15.2,48,22,2.4,5.3,南東,8.8,東南東,5.3,--,--,晴一時曇,快晴
200206,5,1009.4,1011.3,--,--,--,20.8,25.9,16.1,66,48,2.9,8.2,北北西,13.1,北西,9.8,--,--,曇後晴,快晴
200206,6,1010.6,1012.6,--,--,--,22,27,15.5,65,49,2.6,6.9,北,10.7,北北東,11.8,--,--,快晴,快晴
200206,7,1010.8,1012.8,--,--,--,25,31.8,17.7,51,19,3.1,5.9,北,10.3,西南西,12.5,--,--,晴時々薄曇,薄曇後晴
200206,8,1007.9,1009.8,0,0,0,25.3,31.9,19.7,54,25,3.5,7.1,西南西,10.8,西南西,11.2,--,--,晴一時薄曇,曇一時雨
200206,9,1008.7,1010.7,0,0,0,20.8,25.2,15.7,55,27,4.3,7.3,北西,13,西北西,13.7,--,--,晴後一時薄曇,薄曇時々晴
200206,10,1005,1007,--,0,--,24.1,31.7,13.7,43,15,2.7,5.4,南南西,9.7,西,11.7,--,--,晴一時薄曇,曇後一時雨
200206,11,1000.5,1002.4,34.5,18,7.5,23.9,29.6,20.4,77,44,3.8,8.9,南南東,12.8,南,0.6,--,--,曇時々雨,曇時々雨、雷を伴う
200206,12,1003.8,1005.7,--,--,--,24.1,29,21.3,71,48,2.2,5.2,北,7.9,北,7.8,--,--,曇後晴,薄曇後晴
200206,13,1002.4,1004.3,--,--,--,24.2,30.5,19.3,66,40,2.4,6.8,北,11.4,北,8.6,--,--,薄曇一時晴,曇後雨
200206,14,1003,1004.9,18,13.5,8.5,22.8,29,20.4,76,45,2.1,6.3,南南東,9.3,南南東,1.9,--,--,曇一時晴後雨、雷を伴う,曇後一時雨
200206,15,1007.5,1009.4,0,0,0,21.1,24,18,76,59,3.3,5.8,北北西,9.7,北,3.4,--,--,曇一時雨後晴,晴後曇
200206,16,1007.7,1009.6,0.5,0.5,0.5,21.7,28,17.2,72,49,2.4,5.8,北,9.2,北北西,6.8,--,--,晴一時曇,晴一時雨、雷を伴う
200206,17,1007.5,1009.4,--,--,--,21.6,27,17.6,69,42,2,5.6,北北西,8.5,北北西,2.2,--,--,薄曇,曇
200206,18,1003.7,1005.7,0,0,0,21.4,25.8,18.3,74,54,3,7.7,北西,13.1,北北西,7.1,--,--,晴時々薄曇一時雨,晴
200206,19,1006.7,1008.7,--,--,--,23,29.4,16.2,58,29,2.1,5.3,北,8.6,北北東,13.3,--,--,薄曇時々晴,曇一時晴
200206,20,1001.2,1003.1,0.5,0.5,0.5,22.8,25.7,19.7,65,48,3.5,7.5,南南東,13.9,南南東,--,--,--,曇一時雨,曇時々雨
200206,21,1000.8,1002.7,0,0,0,22.7,26.9,19.3,72,52,2.2,4.5,北,7.8,北,3.9,--,--,曇一時雨,晴後曇一時雨
200206,22,1005.8,1007.7,5.5,2,1.5,20,23.6,17.4,78,58,2.9,5.9,北北西,11.2,北西,2.1,--,--,曇時々雨,雨後曇
200206,23,1008.9,1010.9,0.5,0.5,0.5,18.8,21.7,17.2,75,54,3.6,6.5,北北西,10.6,北北西,2.8,--,--,曇後一時晴,曇一時雨
200206,24,1007,1009,0,0.5,0.5,18.3,22.2,16.1,64,47,4.2 ),7,北北西,13.7,北北西,2.5,--,--,曇,雨
200206,25,1005.3,1007.3,2,1,0.5,16.7,19,15.4,83,70,2.3,4.8,北北西,8.1,北北西,--,--,--,雨時々曇,曇一時雨
200206,26,1009.6,1011.6,0,0,0,18.3,20.6,15.3,72,57,2.6,5,北,7.9,北,--,--,--,曇,曇一時雨
200206,27,1012.1,1014.1,0,0,0,19.3,21.9,17.1,75,60,1.8,4.8,北西,8.4,北北西,0.2,--,--,曇,曇後晴、霧を伴う
200206,28,1013.1,1015,--,--,--,21.6,28,15.1,68,38,2.3,6.2,北北西,11.2,北,10.6,--,--,晴後一時薄曇、霧を伴う,曇一時晴
200206,29,1010.5,1012.4,0,0,0,23.7,26.5,19.8,63,54,2.2,4.5,南南東,7.4,南南東,--,--,--,曇一時雨,曇一時晴
200206,30,1008,1010,0.5,1,0.5,23.4,27.9,20.1,73,56,2.4,6.3,南東,10.7,南東,0.8,--,--,曇後一時雨,雨時々曇
200207,1,1009,1010.9,18,9,7,23.5,25.8,21.1,85,75,2,6.1,西南西,10.7,南西,--,--,--,曇時々雨,雨一時曇
200207,2,1011.3,1013.2,12.5,10.5,6.5,24.7,28.1,22.3,81,65,1.9,4.9,北,8.9,西,0.3,--,--,曇一時雨,曇一時雨
200207,3,1011.8,1013.7,7,5.5,5,26,31,22.7,77,52,2.2,5.6,西,8.9,西,1.9,--,--,曇後一時雨,曇一時雨、雷を伴う
200207,4,1011.9,1013.8,--,--,--,27.2,31.6,23.2,72,50,2.1,5.3,北北西,9,北北西,11.5,--,--,薄曇,薄曇
200207,5,1009.5,1011.4,--,--,--,28.2,32.4,24.2,63,44,2.4,5.7,南南西,8.5,南,1.7,--,--,曇一時晴,曇
200207,6,1002.4,1004.3,0,0,0,29.3,31.9,26.6,53,45,8.2,12.6,南南東,20.5,南南東,2.8,--,--,曇一時晴,曇時々雨
200207,7,1002.9,1004.8,1,1,1,29.6,34.5,24.3,57,37,5.3,9.5,南南西,15.8,南南西,9.6,--,--,晴一時曇,晴
200207,8,1006.1,1008,0,0,0,28.5,34.1,24.5,65,42,2.6,5.3,北,9.3,北北東,4.8,--,--,曇時々晴,曇
200207,9,1002.9,1004.8,21,12.5,5,26.5,29,22.6,78,66,2.1,7.2,北北西,12.7,北西,0.3,--,--,曇一時雨,大雨一時曇
200207,10,992.8,994.7,47.5,18.5,4,23.9,27.5,22.2,87,75,3.1,6.3,北北西,12,北西,--,--,--,雨後時々曇,雨時々曇
200207,11,996.2,998.1,5,2,0.5,22.4,26.2,19.2,77,57,2.9,6,北北西,11.3,北西,5.2,--,--,曇一時雨後晴,晴
200207,12,1001.6,1003.5,--,--,--,25.6,32.4,18.3,64,37,2.3,4.4,西南西,7.4,南南西,11.6,--,--,晴,晴
200207,13,1004.6,1006.5,34.5,14,10,25.1,28.7,23,81,65,2.6,5.7,北北西,11.2,南南西,1.6,--,--,曇時々雨、雷を伴う,曇時々雨後一時晴、雷を伴う
200207,14,1002.6,1004.5,0,0,0,28.7,33.2,23.5,66,44,5,12,南,22.1,南,5.2,--,--,晴後曇一時雨,曇後一時雨
200207,15,998.6,1000.5,1,1,0.5,29.1,32,26.3,65,52,4.6,8.6,南,16.5,南,0.2,--,--,雨時々曇,曇後大雨
200207,16,995,996.9,55,24.5,8.5,25.1,29.6,20.9,76,57,3,8.6,北北西,14.9,北西,1.4,--,--,曇時々雨、雷を伴う,曇時々雨、雷・ひょうを伴う
200207,17,999.9,1001.8,28.5,28,12,24.9,30.6,19.9,72,49,2.9,8.8,西南西,23,西北西,2.4,--,--,曇一時雨,晴時々曇
200207,18,1004.7,1006.6,0.5,0.5,0.5,27.8,33.2,22.3,65,44,3.5,7.7,南,12.2,南,10.2,--,--,晴一時曇,曇時々雨
200207,19,1007.1,1009,3,2,1.5,28.5,33.6,24.3,70,49,3.6,8.4,南,14.3,南南西,2.7,--,--,曇一時雨,曇
200207,20,1008.9,1010.8,4,3,3,29.5,34.5,25.6,65,46,3.1,6.2,北,9.6,北,4.3,--,--,曇後晴,曇一時雨、雷を伴う
200207,21,1008.4,1010.3,0.5,0.5,0.5,29,34.7,25.4,69,39,2.5,6.5,北北西,11.5,北北西,9.7,--,--,晴一時曇,晴一時曇
200207,22,1008.6,1010.5,--,--,--,27,31.8,24.1,73,55,2.4,6.5,北,10.8,北,3.2,--,--,曇一時晴,晴時々曇
200207,23,1008.6,1010.5,--,--,--,28.5,34.6,23.9,71,44,2.5,6.5,北,11.6,北,10.6,--,--,晴一時曇,晴
200207,24,1006.5,1008.4,--,--,--,28.6,33.6,24.3,71,52,2.9,6.6,北北西,11.2,北,12.8,--,--,快晴,晴
200207,25,1004.6,1006.5,0,0,0,28.9,33.6,24.7,69,52,2.4,6.9,北北東,11.8,北東,10.4,--,--,晴後薄曇,晴
200207,26,1007.1,1009,--,--,--,30.8,36,25.9,55,35,2.6,6.4,南,10.5,南,12.2,--,--,晴後一時薄曇,薄曇
200207,27,1010.5,1012.4,--,--,--,29.1,33.8,25.1,69,50,2.5,5.9,北西,10,北西,10.7,--,--,薄曇,晴後時々曇
200207,28,1010.6,1012.5,--,--,--,27.9,31.7,25.8,75,61,2.5,5.8,北北西,10.6,北北西,6.3,--,--,曇後晴,曇
200207,29,1009,1010.9,--,--,--,28.5,32.9,25.5,71,52,2.2,7,北,10.3,北北西,9.8,--,--,晴一時曇,晴後一時曇
200207,30,1009,1010.9,--,--,--,28.8,34.5,25,69,45,2.4,6.9,北,10.6,北北東,9.1,--,--,晴一時曇,晴
200207,31,1010,1011.9,--,--,--,28.8,34.3,24.5,67,49,2.5,5.6,北,9,南南西,8.9,--,--,晴一時曇,晴後曇
200208,1,1009,1010.9,0,0,0,29,33.5,26,65,47,2.6,5.3,西南西,9.4,西,4.8,--,--,曇時々晴,曇
200208,2,1006.1,1008,5,5,4.5,26.9,28.6,24.9,77,65,2.3,4.7,西南西,9.8,西南西,--,--,--,曇時々雨,曇
200208,3,1005.2,1007.1,0,0,0,27,31.5,23.9,75,55,1.8,3.9,西南西,7.2,西南西,4.3,--,--,曇一時雨,晴後曇
200208,4,1005.6,1007.5,0.5,0.5,0.5,27.3,31.3,24.6,73,58,2.2,5.3,西,8.4,西,5.6,--,--,曇一時雨後時々晴,晴
200208,5,1007.4,1009.3,--,--,--,28.8,35,24,63,37,2.3,5.1,北北西,8.8,北東,11.1,--,--,晴,晴
200208,6,1009,1010.9,--,--,--,29.8,35.9,24.9,61,35,2.6,6.4,北,11.5,北,12.4,--,--,晴,晴
