年月,日,1-1氣壓(hPa)-平地平均,1-2氣壓(hPa)-海面平均,2-1降水量(mm)-合計,2-2降水量(mm)-一小時內最大,2-3降水量(mm)-10分鐘內最大,3-1氣温(℃)-平均,3-2氣温(℃)-最高,3-3氣温(℃)-最低,4-1湿度(％)-平均,4-2湿度(％)-最小,5-1風向・風速(m/s)-平均風速,5-2風向・風速(m/s)-最大風速,5-3風向・風速(m/s)-最大風向,5-4風向・風速(m/s)-最大瞬間風速,5-5風向・風速(m/s)-最大瞬間風向,6日照時間(h),7-1雪(cm)-降雪,7-2雪(cm)-最深積雪,8-1天気概況-晝,8-2天気概況-夜200001,1,1016.7,1022.2,0.0,0.0,0.0,-1.2,2.2,-4.1,75,61,4.5,8.4,北北西,14.3,北,6.6,0,6,晴時々雪,曇後晴
200001,30,1010.0,1015.5,17.0,4.0,1.0,1.4,5.5,-2.6,80,59,5.0,13.3,北西,25.5,西南西,1.2,2,17,雪時々曇一時雨,晴時々雪
200001,31,1012.7,1018.2,0.5,0.5,0.5,-3.4,-0.9,-5.5,60,47,5.7,13.7,北北西,23.3,北北西,7.0,0,16,晴一時雪,雪時々曇一時晴
200002,1,1012.3,1017.8,0.0,0.0,0.0,0.1,1.4,-3.7,60,56,6.7,11.2,西北西,19.7,西北西,--,0,16,曇一時雪,曇
200002,2,1012.8,1018.2,0.0,0.0,0.0,0.9,4.0,-1.4,61,43,2.5,5.4,北西,10.1,北西,2.5,0,15,曇一時晴,曇
200002,3,1013.6,1019.1,--,--,--,1.0,4.0,-1.5,60,46,3.1,7.2,西北西,10.6,北西,6.5,--,15,晴後一時曇,曇後一時晴
200002,4,1014.0,1019.5,--,--,--,-0.6,3.0,-4.0,60,41,3.8,8.9,北北西,15.3,北,7.9,--,14,晴,晴後曇一時雪
200002,5,1017.0,1022.6,0.0,0.0,0.0,-1.0,3.9,-4.2,62,34,3.2,10.4,西,16.8,西北西,5.1,0,14,晴時々雪,晴
200002,6,1010.6,1016.1,--,--,--,-1.3,3.0,-5.9,59,42,1.8,6.1,北東,8.9,東北東,5.3,--,13,薄曇,曇一時晴
200002,7,1001.3,1006.7,0.0,0.0,0.0,0.1,3.0,-3.0,68,51,2.5,5.6,東,8.8,東,1.6,0,13,曇,雪一時曇
200002,8,993.6,999.0,0.0,0.0,0.0,-0.3,2.1,-2.0,73,57,3.3,7.8,北,13.6,北北東,0.1,2,14,曇時々雪,曇一時雪
200002,9,995.9,1001.4,--,--,--,-2.3,0.0,-5.2,52,36,6.9,11.1,北西,18.7,北西,8.6,0,13,晴,晴後雪
200002,10,1003.1,1008.6,1.5,0.5,0.5,-3.3,-0.7,-6.2,77,56,3.8,10.6,西北西,17.7,北西,1.5,3,20,雪一時曇,雪時々曇
200002,11,1003.2,1008.7,2.0,0.5,0.5,-1.6,0.9,-3.6,69,52,4.4,8.8,西北西,13.8,西南西,1.7,6,22,雪一時曇,雪一時曇
200002,12,1003.5,1009.0,1.5,0.5,0.5,-3.6,0.4,-7.2,68,44,4.1,10.9,西北西,18.8,西北西,1.4,2,18,雪時々曇,晴一時曇
200002,13,1007.7,1013.2,0.5,0.5,0.5,-4.3,0.7,-10.0,61,32,4.4,10.4,西,18.5,西,9.0,0,17,晴一時雪,雪後晴
200002,14,1002.1,1007.7,0.5,0.5,0.5,-3.4,0.3,-6.6,72,51,2.9,6.7,北西,10.5,西北西,5.2,1,17,晴後曇一時雪,雪後一時曇
200002,15,990.7,996.2,8.0,3.0,1.0,-4.6,-2.0,-6.6,76,48,4.5,9.4,北西,15.3,西,4.8,9,31,雪時々晴,雪後一時晴
200002,16,993.7,999.2,0.5,1.5,0.5,-6.0,-1.5,-11.1,67,40,4.6,10.8,西,17.3,西,8.4,9,32,晴一時雪,晴
200002,17,1003.5,1009.0,--,--,--,-4.3,1.6,-10.4,62,31,3.8,7.0,西,10.3,西,9.5,--,25,快晴,晴後一時曇
200002,18,1005.2,1010.7,0.0,0.0,0.0,-2.0,2.9,-8.5,67,44,5.2,11.2,西北西,18.3,西北西,5.8,0,23,晴一時曇,曇後晴
200002,19,1009.5,1015.0,0.0,0.0,0.0,-1.7,1.8,-7.2,66,44,3.1,7.7,西,12.4,西,3.0,0,21,晴後曇一時雪,曇
200002,20,1000.2,1005.6,0.5,0.5,0.5,0.1,4.6,-3.5,68,35,2.4,5.7,北西,9.6,北西,6.0,1,25,曇後一時雪,雪後曇
200002,21,996.1,1001.5,1.0,0.5,0.5,-2.7,0.8,-7.7,71,45,4.5,10.8,西,17.3,西北西,6.5,8,25,晴時々曇一時雪,晴一時雪
200002,22,1003.3,1008.8,0.0,0.0,0.0,-3.4,0.6,-8.1,56,28,3.5,7.7,北西,12.2,西北西,8.0,0,20,晴時々曇,晴後一時雪
200002,23,1008.2,1013.8,0.5,0.5,0.5,-4.5,-0.9,-7.6,68,45,4.1,9.6,西北西,17.4,西,5.6,1,21,晴時々雪,薄曇
200002,24,1004.0,1009.5,1.5,0.5,0.5,-4.2,-0.3,-8.0,65,30,3.8,9.2,北,14.6,北西,3.9,2,23,雪時々曇、雷を伴う,晴一時雪
